Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
300,2010/12/31,3069.05,3129.45,3067.11,3128.26,625660.78,9054590.12,2.0939
300,2011/1/4,3155.56,3194.36,3143.6,3189.68,854104.4,12915962.08,1.9634
300,2011/1/5,3170.18,3193.78,3158.87,3175.66,792688.1,11694321.39,-0.4395
300,2011/1/6,3177.84,3198.05,3152.57,3159.64,596810.92,9156844.7,-0.5045
300,2011/1/7,3156.36,3209.9,3141.13,3166.62,840932.33,11365125.02,0.2209
300,2011/1/10,3162.09,3182.78,3102.43,3108.19,654944.06,8799288.17,-1.8452
300,2011/1/11,3096.25,3131.29,3084.51,3124.92,569859.17,7483244.94,0.5383
300,2011/1/12,3135.18,3153.43,3099.41,3142.34,584985.18,7155142.14,0.5575
300,2011/1/13,3153.99,3157.04,3127.16,3141.28,519369.88,6692578.37,-0.0337
300,2011/1/14,3129.67,3129.67,3083.51,3091.86,533514.39,7101210.01,-1.5732
300,2011/1/17,3067.43,3078.88,2968.61,2974.35,668075.62,8545412.11,-3.8006
300,2011/1/18,2965.42,2984.47,2947.6,2977.65,429645.64,5465241.65,0.1109
300,2011/1/19,2978.46,3045.61,2967.24,3044.85,565719.42,7277222.69,2.2568
300,2011/1/20,3037.86,3037.86,2944.5,2944.71,610466.43,7644011.67,-3.2888
300,2011/1/21,2935.23,3030.27,2935.14,2983.46,731029.66,8515779.07,1.3159
300,2011/1/24,2986.09,2999.2,2943.92,2954.23,654725.45,7580523.61,-0.9797
300,2011/1/25,2949.65,2960.59,2919.16,2938.65,489826.89,5757281.95,-0.5274
300,2011/1/26,2939.77,2982.32,2939.36,2978.43,433749.79,5174603.81,1.3537
300,2011/1/27,2953.59,3037.16,2935.27,3026.47,825859.19,9697602.99,1.6129
300,2011/1/28,3020.12,3047.27,3011.38,3036.74,630135.89,7824191.77,0.3393
300,2011/1/31,3035.42,3076.55,3032.45,3076.51,671059.14,8307030.94,1.3096
300,2011/2/1,3083.49,3087.23,3062.83,3077.28,498625.3,6583269.85,0.025
300,2011/2/9,3055.4,3087.55,3031.75,3040.95,603941.45,7814835.62,-1.1806
300,2011/2/10,3034.08,3105.32,3024.35,3104.16,666036.62,8696727.37,2.0786
300,2011/2/11,3100.27,3133.5,3092.58,3120.96,759755.53,9900150.08,0.5412
300,2011/2/14,3123.25,3227.43,3123.25,3219.14,1213023.31,15582938.08,3.1458
300,2011/2/15,3223.22,3259.64,3215.62,3217.67,1095544.38,14774722.79,-0.0457
300,2011/2/16,3211.14,3248.85,3195.47,3248.53,913342.83,12554959.69,0.9591
300,2011/2/17,3255.63,3265.26,3218.91,3245.91,889646.95,12755967.38,-0.0807
300,2011/2/18,3240.05,3242.37,3203.12,3211.88,753786.84,10474337.16,-1.0484
300,2011/2/21,3192.15,3258.28,3189.85,3257.91,793997.76,10805588.24,1.4331
300,2011/2/22,3267.62,3269.05,3161.83,3163.58,1078637.41,14758860.9,-2.8954
300,2011/2/23,3152.44,3182.19,3145.99,3174.74,713248.54,9725142.27,0.3528
300,2011/2/24,3170.24,3195.69,3157.97,3190.94,664868.93,9490828.15,0.5103
300,2011/2/25,3190.87,3213.79,3159.85,3197.62,616192.75,8827589.94,0.2093
300,2011/2/28,3200.68,3241.6,3178.83,3239.56,766306.63,10924997.08,1.3116
300,2011/3/1,3241.71,3273.51,3235.75,3254.89,885669.54,12404075.58,0.4732
300,2011/3/2,3237.12,3257.42,3202.83,3243.3,809106.41,11359200.75,-0.3561
300,2011/3/3,3248.16,3271.64,3221.04,3221.72,1012199.97,13121779.77,-0.6654
300,2011/3/4,3223.51,3273.66,3217.48,3270.67,800139.15,10740181.05,1.5194
300,2011/3/7,3287.41,3337.47,3287.41,3334.51,1181871.97,17040677.25,1.9519
300,2011/3/8,3335.71,3342.71,3311.72,3337.46,848786.55,12630632.61,0.0885
300,2011/3/9,3344.1,3355.49,3322.7,3338.86,780263.61,11353409,0.0419
300,2011/3/10,3330.44,3330.44,3279.33,3280.26,782126.42,11795263.1,-1.7551
300,2011/3/11,3263.08,3290.7,3240.18,3247.38,672083.35,10030607.71,-1.0024
300,2011/3/14,3238.91,3263.91,3230.11,3262.92,636897.83,9413468.8,0.4785
300,2011/3/15,3250.6,3250.6,3147.96,3203.96,960339.79,12960331.52,-1.807
300,2011/3/16,3204.92,3250.88,3202.93,3248.2,788595.2,11182609.57,1.3808
300,2011/3/17,3216.29,3240.38,3185.08,3197.1,856871.14,11729572.76,-1.5732
300,2011/3/18,3228.92,3239.96,3205.14,3215.69,613401.61,8684520.01,0.5815
300,2011/3/21,3220.68,3236.28,3194.15,3207.11,591050.37,8410573.91,-0.2668
300,2011/3/22,3217.8,3227.8,3175.93,3222.96,572486.84,8000979.28,0.4942
300,2011/3/23,3222.33,3267,3216.65,3264.93,720775.85,9854042.37,1.3022
300,2011/3/24,3269.58,3273.37,3250.02,3251.36,613042.44,8805890.59,-0.4156
300,2011/3/25,3256.18,3304.26,3254.68,3294.48,868959.79,12202136.7,1.3262
300,2011/3/28,3307.41,3328.07,3286.86,3290.57,976843,13903008.3,-0.1187
300,2011/3/29,3288.56,3309.2,3256.34,3257.98,1052801.64,13290807.67,-0.9904
300,2011/3/30,3256.72,3274.98,3233.11,3256.08,783363.37,10327193.03,-0.0583
300,2011/3/31,3257.16,3264.96,3210.17,3223.29,645038.8,8656537.27,-1.007
300,2011/4/1,3227.56,3272.77,3220.91,3272.73,630947.22,8671154.99,1.5338
300,2011/4/6,3269.19,3315.3,3268.77,3311.07,1058236.74,14303009.09,1.1715
300,2011/4/7,3313.47,3330.81,3302.82,3324.42,846817.62,11267858.58,0.4032
300,2011/4/8,3321.54,3353.89,3314.09,3353.36,739292.1,10732931.63,0.8705
300,2011/4/11,3363.37,3380.53,3331.17,3333.43,1044205.45,14197438.57,-0.5943
300,2011/4/12,3324.75,3350.16,3307.48,3326.77,1019385.06,12286355.61,-0.1998
300,2011/4/13,3311.32,3372.03,3296.51,3372.03,870363.38,10830523.44,1.3605
300,2011/4/14,3374.32,3378.7,3347.49,3353.56,889722.41,10749122.81,-0.5477
300,2011/4/15,3345.13,3378.11,3323.56,3358.94,785148.74,9893457.26,0.1604
300,2011/4/18,3346.15,3372.9,3335.6,3359.44,865826.24,10717822.78,0.0149
300,2011/4/19,3334.91,3334.91,3290.74,3295.81,851069.33,10436898.3,-1.8941
300,2011/4/20,3300.42,3311.73,3281.83,3295.76,723433.18,9366713.84,-0.0015
300,2011/4/21,3312.27,3330.24,3301.94,3317.37,732404.24,9673913.26,0.6557
300,2011/4/22,3317.08,3325.46,3291.64,3299.94,671714.55,8352833.33,-0.5254
300,2011/4/25,3292.48,3292.48,3247.69,3249.57,744218.29,9845587.96,-1.5264
300,2011/4/26,3242.53,3257.8,3216.21,3230.96,590964.17,7669685.84,-0.5727
300,2011/4/27,3242.62,3256.41,3189.04,3209.5,624435.67,7511124.71,-0.6642
300,2011/4/28,3224.41,3237.19,3160.41,3161.78,650502.35,7915583.02,-1.4868
300,2011/4/29,3161.16,3193.6,3147.14,3192.72,536830.65,6345581.43,0.9786
300,2011/5/3,3192.85,3212.06,3164.93,3211.13,549989.1,6434898.76,0.5766
300,2011/5/4,3192.84,3193.45,3120.96,3129.03,667163.4,8356765.53,-2.5567
300,2011/5/5,3115,3136.9,3105.85,3126.12,525677.47,6300937.35,-0.093
300,2011/5/6,3093.81,3141.68,3083.91,3121.4,553521.86,6974737.27,-0.151
300,2011/5/9,3126.26,3149.94,3118.14,3129.76,460274.04,5728741.25,0.2678
300,2011/5/10,3135.15,3153.3,3121.75,3153.22,409329.95,5493122.48,0.7496
300,2011/5/11,3153.65,3164.65,3127.49,3145.09,476885.33,5950771.95,-0.2578
300,2011/5/12,3123.16,3142.4,3101.14,3101.6,487995.01,6170308.03,-1.3828
300,2011/5/13,3105.3,3128.44,3080.19,3128.09,468959.51,5775720.49,0.8541
300,2011/5/16,3120.44,3137.6,3098.78,3100.46,451943.19,5423872.34,-0.8833
300,2011/5/17,3097.07,3136.23,3076.95,3116.03,512037.31,6541794.37,0.5022
300,2011/5/18,3109.29,3145.7,3106.55,3139.38,396417.68,4975717.42,0.7494
300,2011/5/19,3148.35,3154.94,3118.62,3120.64,431107.82,5224967.97,-0.5969
300,2011/5/20,3120.58,3133.43,3113.27,3121.6,384680.12,4896702.84,0.0308
300,2011/5/23,3115.31,3115.31,3021.45,3022.98,559024.72,6697642.65,-3.1593
300,2011/5/24,3013.72,3029.75,2999.89,3026.22,416089.44,5297169.24,0.1072
300,2011/5/25,3020.32,3030.99,2988.09,2990.34,392897.04,4860439.79,-1.1856
300,2011/5/26,3011.47,3021.2,2977.6,2978.38,370037.47,4834648.24,-0.4
300,2011/5/27,2980.72,2996.61,2962.07,2963.31,427709.05,5201999.41,-0.506
300,2011/5/30,2956.58,2982.58,2942.36,2954.51,346711.6,4296026.06,-0.297
300,2011/5/31,2958.61,3001.73,2946.15,3001.56,396893.99,5055338.62,1.5925
300,2011/6/1,2996.09,3006.56,2985.71,3004.17,384193.27,4906007.65,0.087
300,2011/6/2,2970.63,2984.49,2923.02,2955.71,526178.67,6174834.7,-1.6131
300,2011/6/3,2951.58,2993.9,2951.2,2986.35,390761.64,4927375.9,1.0366
300,2011/6/7,2977.68,3006.57,2974.36,3004.26,368523.32,4985913.49,0.5997
300,2011/6/8,3003.58,3012.81,2965.92,3008.65,429087.58,5112318.81,0.1461
300,2011/6/9,3000.4,3004.06,2951.89,2951.89,474966.36,5538128.04,-1.8866
300,2011/6/10,2947.93,2964.08,2925.87,2961.93,422018.82,5094299.29,0.3401
300,2011/6/13,2940.39,2957.52,2921.75,2950.35,383516.68,4699128.34,-0.391
300,2011/6/14,2947.66,3000.53,2943.53,2993.56,559828.15,6615891.14,1.4646
300,2011/6/15,2984.96,2999.15,2963.11,2963.12,443908.52,5446770.1,-1.0168
300,2011/6/16,2939.68,2946.82,2915.4,2917.58,411354.82,4706718.55,-1.5369
300,2011/6/17,2916.41,2934.06,2891.02,2892.16,411765.3,5164715.62,-0.8713
300,2011/6/20,2888.94,2896.08,2862.41,2874.9,379919.82,4541669.68,-0.5968
300,2011/6/21,2883.35,2909.57,2877.05,2909.07,420389.23,5016067.89,1.1886
300,2011/6/22,2913.67,2921.03,2894.18,2908.58,373188.02,4326382.57,-0.0168
300,2011/6/23,2899.01,2966.54,2888.68,2957.63,459411.17,5527688.63,1.6864
300,2011/6/24,2946.61,3047.94,2944.05,3027.47,854592.4,10497292.32,2.3614
300,2011/6/27,3028.5,3056.02,3019.24,3036.49,656157.71,7904415.27,0.2979
300,2011/6/28,3040.18,3046.8,3014,3041.73,557662.54,7033338.49,0.1726
300,2011/6/29,3039.05,3043.82,2999.95,3000.17,534768.48,6171762.3,-1.3663
300,2011/6/30,3003.23,3058.63,3003.23,3044.09,625025.49,7389166.88,1.4639
300,2011/7/1,3052.12,3071.21,3034.07,3049.75,567666.53,7261464.54,0.1859
300,2011/7/4,3064.94,3124.58,3064.94,3121.98,804640.31,10267982.14,2.3684
300,2011/7/5,3122.9,3128.53,3105.09,3122.5,677633.35,8199982.79,0.0167
300,2011/7/6,3116.12,3116.12,3084.83,3113.71,615558.07,7655699.7,-0.2815
300,2011/7/7,3123.29,3140.1,3101.1,3101.68,718103.6,9212055.01,-0.3864
300,2011/7/8,3105.49,3124.39,3093.37,3109.18,512825.93,6515554.29,0.2418
300,2011/7/11,3097.87,3121,3086.26,3113.21,479206.6,6223724.88,0.1296
300,2011/7/12,3089.14,3090.1,3054.8,3056.91,571079.84,7122264.04,-1.8084
300,2011/7/13,3060.42,3108.5,3060.42,3106.25,541143.67,6829483.03,1.614
300,2011/7/14,3112.59,3126.15,3092.47,3115.75,603149.35,7994850.5,0.3058
300,2011/7/15,3105.5,3130.78,3097.34,3128.89,615503.22,7942484.9,0.4217
300,2011/7/18,3131.8,3137.92,3113.67,3122.6,606913.11,7822503.1,-0.201
300,2011/7/19,3108.47,3109.92,3088.38,3095.13,533887.09,6850606.89,-0.8797
300,2011/7/20,3113.71,3119.54,3071.85,3091.57,441183.31,5693099.3,-0.115
300,2011/7/21,3092.27,3099.28,3058.26,3059.14,440846.91,5794263.74,-1.049
300,2011/7/22,3066.19,3083.19,3059.6,3067.99,372572.55,4961894.84,0.2893
300,2011/7/25,3050.9,3050.9,2958.88,2968.29,671809.96,7751363.23,-3.2497
300,2011/7/26,2965.72,2980.86,2957.61,2977.77,435154.57,4956068.45,0.3194
300,2011/7/27,2961.58,3002.69,2951.52,3000.05,483856.12,5874622.03,0.7482
300,2011/7/28,2973.64,2984.38,2956.71,2981,481389.84,6067859.8,-0.635
300,2011/7/29,2981.02,2995.97,2948.08,2972.08,462982.53,5435823.73,-0.2992
300,2011/8/1,2969.11,2991.05,2958.83,2977.72,338869.49,4120312.3,0.1898
300,2011/8/2,2958.85,2958.85,2919.01,2956.38,389783.57,4843529.54,-0.7167
300,2011/8/3,2930.19,2969.13,2927.1,2954.87,386683.62,4959398.38,-0.0511
300,2011/8/4,2962.91,2983.01,2951.84,2960.31,329857.19,4133565.66,0.1841
300,2011/8/5,2881.74,2916.41,2868.16,2897.42,493168.54,6024001.74,-2.1244
300,2011/8/8,2864.51,2888.77,2747.97,2793.9,715177.66,8369478.75,-3.5728
300,2011/8/9,2720.95,2812.77,2697.06,2798.19,698426.76,7965327.82,0.1535
300,2011/8/10,2845.35,2858.55,2820.12,2824.12,586593.12,6858054.06,0.9267
300,2011/8/11,2779.72,2867.31,2777.76,2866.92,589976.89,6922394.54,1.5155
300,2011/8/12,2881.55,2894.22,2868.87,2875.37,571974.06,6348764.37,0.2947
300,2011/8/15,2883.17,2917.88,2870.19,2917.88,598754.76,6110222.65,1.4784
300,2011/8/16,2920.83,2932.14,2888.33,2897.58,509626.81,5749662.83,-0.6957
300,2011/8/17,2893.85,2910.84,2881.63,2886.01,391781.79,4189185.36,-0.3993
300,2011/8/18,2887.1,2890,2832.27,2834.25,407688.83,4578442.32,-1.7935
300,2011/8/19,2789.35,2814.1,2782.56,2807.66,432596.5,4844296.2,-0.9382
300,2011/8/22,2809.33,2829.69,2768.42,2777.79,342096.85,4013653.86,-1.0639
300,2011/8/23,2788.7,2821,2777.29,2821,326205.14,3644199.45,1.5556
300,2011/8/24,2834.58,2845.47,2804.82,2810.02,353015.65,4193977.8,-0.3892
300,2011/8/25,2818.7,2904.44,2815.91,2903.84,722168.45,7574596.01,3.3388
300,2011/8/26,2889.38,2907.4,2876.83,2901.22,456041.02,5175942.77,-0.0902
300,2011/8/29,2875.78,2875.78,2847.48,2852.81,442678.5,4989265.32,-1.6686
300,2011/8/30,2875.14,2901.73,2838.33,2841.74,431378.72,4856579.03,-0.388
300,2011/8/31,2843.99,2855.31,2823.77,2846.78,321078.99,3762454.41,0.1774
300,2011/9/1,2852.39,2869.25,2825.96,2834.54,301187.02,3514372.73,-0.43
300,2011/9/2,2828.84,2836.62,2790.77,2803.85,293171.16,3196059.88,-1.0827
300,2011/9/5,2780.83,2780.83,2743.38,2743.82,320056.6,3604031.26,-2.141
300,2011/9/6,2727.75,2745.36,2711.07,2723.3,297139.82,3374680.51,-0.7479
300,2011/9/7,2738.79,2779.21,2730.06,2779.09,332653.81,3709666.22,2.0486
300,2011/9/8,2788.83,2789.11,2755.8,2756.11,268387.35,3120944.11,-0.8269
300,2011/9/9,2770.15,2796.35,2739.62,2751.1,270735.03,3034813.11,-0.1818
300,2011/9/13,2712.44,2726.19,2698.66,2720.28,267137.64,3003434,-1.1203
300,2011/9/14,2729.26,2736.91,2677.13,2733.11,304247.8,3285841.66,0.4716
300,2011/9/15,2734.55,2754.19,2728.91,2729.05,311719.25,3250710.91,-0.1485
300,2011/9/16,2744.22,2755.89,2729,2733.99,275559.32,2974391.2,0.181
300,2011/9/19,2718.32,2718.32,2678.8,2679.27,290909.41,2973141.61,-2.0015
300,2011/9/20,2675.04,2702.28,2664.1,2689.85,255986.81,2727434.74,0.3949
300,2011/9/21,2691.7,2778.35,2677.35,2771.01,561941.71,5914648.72,3.0173
300,2011/9/22,2745.15,2754.92,2684.94,2685.69,471026.6,4779333.41,-3.079
300,2011/9/23,2644.29,2681.23,2631.43,2669.48,425922.24,4593433.47,-0.6036
300,2011/9/26,2645.25,2679.56,2603.11,2610.92,391751.24,4049502.25,-2.1937
300,2011/9/27,2634.93,2652.56,2613.42,2637.88,350219.74,3730131.09,1.0326
300,2011/9/28,2654.83,2660.1,2602.63,2610.59,341695.55,3619591.96,-1.0345
300,2011/9/29,2593.56,2615.14,2577.29,2588.19,370935.93,3770858.44,-0.858
300,2011/9/30,2595.58,2607.57,2572.19,2581.35,320508.22,3237667.83,-0.2643
300,2011/10/10,2588.35,2595.32,2552.28,2557.08,283251.22,2814990.21,-0.9402
300,2011/10/11,2625.16,2635.69,2526.65,2551.99,450298.48,4740989.22,-0.1991
300,2011/10/12,2537.4,2647.02,2523.34,2644.76,659456.8,6282283.18,3.6352
300,2011/10/13,2636.86,2672.91,2629.41,2662.6,604262.01,5663104.38,0.6745
300,2011/10/14,2655.36,2665.44,2629.88,2653.78,383369.48,3732670.96,-0.3313
300,2011/10/17,2658.95,2687.1,2653.38,2666.95,361583.15,3810162.04,0.4963
300,2011/10/18,2646.84,2651.73,2589.21,2592.21,393734.48,3945330.34,-2.8025
300,2011/10/19,2599.92,2617.41,2580.66,2583.08,311161.66,3211496.71,-0.3522
300,2011/10/20,2566.6,2570.1,2500.49,2520.53,398424.62,3940960,-2.4215
300,2011/10/21,2522.26,2538.12,2504.69,2507.88,298435.03,2909070.7,-0.5019
300,2011/10/24,2517.06,2581.13,2501.96,2576.67,463458.01,4405673.11,2.743
300,2011/10/25,2572.71,2633.97,2560.05,2625.43,579673.75,5753346.22,1.8924
300,2011/10/26,2613.27,2679.66,2611.01,2651.65,730982.4,6953436.35,0.9987
300,2011/10/27,2658.43,2672.84,2647.3,2657.48,488203.91,4740321.93,0.2199
300,2011/10/28,2694.54,2729.14,2689.38,2709.02,716431.05,7290841.97,1.9394
300,2011/10/31,2704.54,2709.32,2680.99,2695.31,504071.12,5252249.91,-0.5061
300,2011/11/1,2672.51,2726.09,2669.05,2697.53,552066.51,5606760.55,0.0824
300,2011/11/2,2658.55,2742.94,2653.72,2742.39,643615.84,6532747.63,1.663
300,2011/11/3,2752.63,2781.04,2743.2,2744.3,848207.6,9050255,0.0696
300,2011/11/4,2770.57,2781.99,2748.98,2763.75,619582.18,6350086.86,0.7087
300,2011/11/7,2750.99,2769.3,2733.17,2736.25,453750.56,4776193.51,-0.995
300,2011/11/8,2745.06,2756.09,2723.69,2727.71,478842.52,4786491.27,-0.3121
300,2011/11/9,2739.15,2755.81,2710.05,2751.65,468779.6,4848423.01,0.8777
300,2011/11/10,2720.84,2729.57,2698.31,2699.59,511737.02,5179394.85,-1.892
300,2011/11/11,2705.24,2713.91,2685.1,2695,366366.96,3872421.93,-0.17
300,2011/11/14,2717.54,2751.88,2714.86,2750.2,463909.43,5133348.9,2.0482
300,2011/11/15,2746.77,2754,2732.91,2744.68,417598.64,4698073.9,-0.2007
300,2011/11/16,2745.86,2746.29,2659.15,2670.12,559492.39,5784419.9,-2.7165
300,2011/11/17,2671.95,2687.83,2660.65,2662.02,352476.52,3776263.59,-0.3034
300,2011/11/18,2643.67,2646.21,2601.18,2606.5,424147.18,4494947.71,-2.0856
300,2011/11/21,2608.56,2613.26,2587.74,2609.69,279718.96,3117540.68,0.1224
300,2011/11/22,2592.23,2611.15,2580.78,2609.48,290690.78,3188673.51,-0.008
300,2011/11/23,2613.29,2617.09,2578.16,2584.01,285314.12,3095856.35,-0.9761
300,2011/11/24,2565.69,2604.24,2557.7,2588.92,303196.01,3189472.69,0.19
300,2011/11/25,2585.14,2598.39,2563.65,2569.97,239137.66,2750935.85,-0.732
300,2011/11/28,2578.34,2589.35,2562.49,2573.32,256669.36,2917953.94,0.1304
300,2011/11/29,2595.09,2609.19,2580.29,2608.57,300258.78,3496242.6,1.3698
300,2011/11/30,2600.1,2601.9,2507.18,2521.52,423526.45,4245420.54,-3.3371
300,2011/12/1,2596.15,2630.66,2577.72,2583.61,635202.52,6614680.95,2.4624
300,2011/12/2,2570.56,2575.69,2543.53,2557.31,321837.03,3316841.93,-1.018
300,2011/12/5,2561.2,2561.2,2517.18,2521.39,320633.88,3274992.74,-1.4046
300,2011/12/6,2515.04,2525.67,2499.57,2516.34,262975.81,2631094.16,-0.2003
300,2011/12/7,2517.34,2534.53,2509.78,2528.23,232618.39,2343373.05,0.4725
300,2011/12/8,2525.04,2549.1,2494.69,2525,277777.44,2784368.36,-0.1278
300,2011/12/9,2506.62,2525.16,2496.97,2503.46,240290.59,2547724.2,-0.8531
300,2011/12/12,2497.92,2502.05,2476.12,2477.69,219012.49,2120044.41,-1.0294
300,2011/12/13,2467.02,2472.66,2418.67,2421.93,357175.34,3326915.42,-2.2505
300,2011/12/14,2415.94,2433.55,2392.3,2397.48,253201.09,2375360.64,-1.0095
300,2011/12/15,2382.44,2384.47,2340.45,2340.79,367508.34,3390040.2,-2.3646
300,2011/12/16,2339.98,2390.38,2332.14,2390.13,363023.39,3365205.88,2.1078
300,2011/12/19,2370.42,2387.89,2321.66,2384.41,379097.52,3371137.1,-0.2393
300,2011/12/20,2376.71,2412.57,2373.86,2377.07,324023.27,2996765.87,-0.3078
300,2011/12/21,2397.28,2404.78,2337.69,2339.11,312095.25,3091783.97,-1.5969
300,2011/12/22,2325.27,2358.47,2294.61,2341.34,366838.58,3184545.53,0.0953
300,2011/12/23,2337.38,2382.71,2331.96,2359.16,331619.04,2991029.69,0.7611
300,2011/12/26,2345.56,2369.82,2334.79,2335.7,282240.87,2503305.31,-0.9944
300,2011/12/27,2332.83,2346.38,2302.41,2305.04,292773.14,2677702.13,-1.3127
300,2011/12/28,2295.87,2309.65,2267.11,2307.93,328820.2,2883927.42,0.1254
