Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08
300,2014/1/7,2222.31,2246.79,2218.65,2238,437531.03,4256564.81,-0.0284
300,2014/1/8,2240.64,2262.58,2228.42,2241.91,513488.54,5069148.89,0.1747
300,2014/1/9,2236.97,2258.89,2220.8,2222.22,559870.41,5439949.13,-0.8783
300,2014/1/10,2216.52,2224.49,2200.22,2204.85,541692.93,4757230.95,-0.7817
300,2014/1/13,2207,2222.07,2183.6,2193.68,501227.72,4612300.38,-0.5067
300,2014/1/14,2192.84,2214.12,2179.91,2212.85,540499.47,4678509.99,0.8737
300,2014/1/15,2210.02,2215.9,2193.8,2208.94,489623.95,4575591.43,-0.1765
300,2014/1/16,2209.45,2227.26,2201.56,2211.84,522989.02,4984278.4,0.1314
300,2014/1/17,2203.82,2205.97,2175.88,2178.49,502731.55,4626815.92,-1.5081
300,2014/1/20,2173.65,2182.46,2156.46,2165.99,405601.54,3915722.75,-0.5736
300,2014/1/21,2168.42,2197.92,2168.42,2187.41,403062.47,3859099.28,0.9888
300,2014/1/22,2190.43,2244.13,2187.53,2243.8,706413.75,6480335.71,2.5778
300,2014/1/23,2242.25,2248.92,2228.06,2231.89,563459.51,5572641.74,-0.5307
300,2014/1/24,2225.76,2257.36,2222.89,2245.68,611676.7,5956344.49,0.6178
300,2014/1/27,2233.02,2233.23,2211.8,2215.92,703442.46,6350399.25,-1.3252
300,2014/1/28,2220.79,2233.26,2205.97,2219.86,532691.3,4940875.46,0.1776
300,2014/1/29,2225.71,2233.06,2219.93,2227.78,502227.17,4878868.28,0.3571
300,2014/1/30,2223.16,2223.16,2200.22,2202.45,436323.04,4347596.08,-1.1371
300,2014/2/7,2187.34,2212.5,2177.12,2212.48,504593.15,4959710.64,0.4555
300,2014/2/10,2221.54,2270.19,2221.54,2267.53,830657.16,8110324.41,2.4882
300,2014/2/11,2267.74,2296.52,2262.6,2285.56,992298.29,9268896.91,0.795
300,2014/2/12,2286.19,2294.32,2276.44,2291.25,765921.61,7348737.97,0.2487
300,2014/2/13,2288.45,2307.47,2278.26,2279.55,962177.89,8735212.43,-0.5103
300,2014/2/14,2278.4,2295.85,2274.43,2295.58,670829.97,6461332.77,0.7028
300,2014/2/17,2308.79,2315.58,2293.55,2311.65,878316.66,8687135.26,0.7001
300,2014/2/18,2310.31,2310.31,2276.11,2282.44,870497.43,8810726.8,-1.2634
300,2014/2/19,2280.93,2317.42,2274.15,2308.66,993525.61,8834190.04,1.1485
300,2014/2/20,2314.09,2331.7,2286.2,2287.44,1064395.33,9177159.57,-0.9191
300,2014/2/21,2284.03,2287.87,2250.65,2264.29,763689.93,6990818.87,-1.0117
300,2014/2/24,2246.72,2246.72,2194.16,2214.51,892159.39,7959914.64,-2.1987
300,2014/2/25,2216.52,2225.21,2150.1,2157.91,932375.51,8830657.17,-2.5559
300,2014/2/26,2147.74,2164.7,2137.08,2163.41,779932.97,6864058.11,0.2547
300,2014/2/27,2170.81,2180.06,2150.14,2154.11,901042.96,8158799.97,-0.4297
300,2014/2/28,2149.45,2180.47,2133.55,2178.97,766680.57,7021679.9,1.1542
300,2014/3/3,2173.91,2194.22,2167.91,2190.37,820723.14,6940873.99,0.5231
300,2014/3/4,2183.86,2188.6,2161.59,2184.27,730692.5,6469143.8,-0.2784
300,2014/3/5,2187.35,2189.09,2159.6,2163.98,613320.15,5566967.94,-0.9292
300,2014/3/6,2159.4,2181.43,2136.45,2173.63,690937.67,6149502.37,0.4463
300,2014/3/7,2170.04,2189.39,2161.44,2168.36,642651.77,5869317.8,-0.2427
300,2014/3/10,2149.68,2149.68,2095.07,2097.79,714164.07,6308641.26,-3.2546
300,2014/3/11,2092.61,2118.79,2088.73,2108.66,576212.43,5307578.25,0.5184
300,2014/3/12,2102.8,2130.59,2090.76,2114.13,700697.47,6011523.92,0.2595
300,2014/3/13,2119.55,2149.44,2115.99,2140.33,692260.28,5916309.44,1.2392
300,2014/3/14,2129.87,2140.38,2109.58,2122.84,586177.37,4980524.75,-0.8175
300,2014/3/17,2132.79,2143.2,2118.95,2143.04,524094.45,4757128.87,0.9517
300,2014/3/18,2146.12,2152.46,2134.92,2138.13,553541.32,5418844.14,-0.2289
300,2014/3/19,2131.28,2131.28,2101.29,2120.87,593039.05,5528394.4,-0.8074
300,2014/3/20,2116.19,2134.79,2086.5,2086.97,676312.85,5895160.2,-1.5985
300,2014/3/21,2079.87,2163.23,2077.76,2158.8,1040248.07,8356051.18,3.4419
300,2014/3/24,2161.9,2186.73,2150.87,2176.55,1044919.84,8120391.37,0.8225
300,2014/3/25,2170.78,2191.49,2164.67,2174.44,868775.1,6754847.36,-0.0971
300,2014/3/26,2181.23,2186.08,2165.22,2171.05,582761.76,5011602.31,-0.156
300,2014/3/27,2168.34,2186.89,2146.92,2155.71,712751.32,6217586.04,-0.7066
300,2014/3/28,2154.52,2172.67,2144.58,2151.97,700860.73,6012334.11,-0.1736
300,2014/3/31,2156.05,2165.25,2134.42,2146.31,554574.88,4810502.01,-0.263
300,2014/4/1,2143.72,2170.1,2141.15,2163.12,488664.03,4365906.43,0.7832
300,2014/4/2,2166.07,2182.68,2164.01,2180.73,650392.57,5677715.19,0.8142
300,2014/4/3,2188.64,2196.14,2160.75,2165.01,715360.32,5770885.97,-0.7208
300,2014/4/4,2157.98,2186.15,2155.28,2185.47,479458.88,4391262.43,0.9452
300,2014/4/8,2179.92,2243.97,2178.91,2237.32,972191.17,8569289.34,2.3722
300,2014/4/9,2239.79,2246.79,2228.99,2238.62,663572.68,6117863.04,0.0583
300,2014/4/10,2241.45,2290.74,2229.52,2273.76,1145454.05,10161681.5,1.5698
300,2014/4/11,2269.57,2281.11,2261.13,2270.67,906158.97,8615485.38,-0.1361
300,2014/4/14,2267.94,2275.83,2255.46,2268.61,622649.98,6025415.15,-0.0904
300,2014/4/15,2261.41,2261.47,2225.69,2229.46,682181.3,6259911.56,-1.7257
300,2014/4/16,2223.47,2245.32,2221.15,2232.53,516780.1,4777021.82,0.1374
300,2014/4/17,2238.78,2241.62,2221.95,2224.8,483336.28,4509643.37,-0.3459
300,2014/4/18,2215.88,2228.77,2203.05,2224.48,507579.95,4570961.71,-0.0146
300,2014/4/21,2209.94,2231.71,2186.76,2187.25,562782.8,5185611.28,-1.6737
300,2014/4/22,2184.02,2196.85,2165.08,2196.8,570946.94,5235199.31,0.4365
300,2014/4/23,2191.23,2205.59,2187.39,2194.67,477635.31,4519115.08,-0.0968
300,2014/4/24,2192.77,2209.45,2186.76,2190.47,450589.11,4192701.29,-0.1911
300,2014/4/25,2195.82,2201.71,2167.64,2167.83,602453.83,5209202.24,-1.0339
300,2014/4/28,2165.77,2171.39,2132.7,2134.97,604851.87,4999880.98,-1.5157
300,2014/4/29,2134.41,2159.38,2131.78,2158.47,482049.31,4155035.32,1.1008
300,2014/4/30,2158.76,2164.18,2153.12,2158.66,453346.24,3949302.23,0.0088
300,2014/5/5,2152.59,2161.7,2131.23,2156.47,493440.73,4147044.98,-0.1014
300,2014/5/6,2151.39,2173.62,2150.11,2157.33,480865.19,4148645.16,0.0398
300,2014/5/7,2151.47,2153.72,2136.99,2137.32,446074.7,3775101.97,-0.9276
300,2014/5/8,2132.04,2168.21,2128.32,2135.5,483324.52,4072977.2,-0.0852
300,2014/5/9,2138.84,2141.56,2120.6,2133.91,491811.35,4024274.53,-0.0742
300,2014/5/12,2150.31,2184.33,2139.48,2180.05,834725.6,6627550.86,2.1624
300,2014/5/13,2180.06,2185.05,2167.77,2174.85,649125.18,5024127.61,-0.2386
300,2014/5/14,2175.09,2184.22,2169,2172.37,485142.06,3921412.39,-0.114
300,2014/5/15,2169.28,2171.45,2142.34,2144.08,467340.32,3893852.92,-1.3022
300,2014/5/16,2143.93,2150.5,2132.19,2145.95,422531.97,3498758.68,0.0871
300,2014/5/19,2139.36,2139.36,2105.71,2115.14,428936.07,3713595.06,-1.4357
300,2014/5/20,2124.71,2131.57,2110.72,2115.77,372996.83,3157633.9,0.0297
300,2014/5/21,2106.76,2136.1,2096.51,2135.91,389460.42,3224680.8,0.9516
300,2014/5/22,2134.09,2160.91,2128.86,2130.87,462527.36,3922754.97,-0.2358
300,2014/5/23,2130.78,2148.58,2128.66,2148.41,376231.05,3242002.02,0.8234
300,2014/5/26,2161.89,2165.42,2147.45,2155.98,395506.56,3778848.27,0.352
300,2014/5/27,2154.4,2160.03,2145.75,2147.28,358971.71,3237425.65,-0.4033
300,2014/5/28,2147.47,2171.17,2142.01,2169.35,500562.6,4562761.94,1.0279
300,2014/5/29,2171.26,2178.09,2154.93,2155.16,448915.56,4107691.27,-0.654
300,2014/5/30,2156.38,2166.91,2146.22,2156.46,439238.63,3976919.98,0.0603
300,2014/6/3,2157.64,2169,2149.29,2149.92,419829.54,3790622.61,-0.3036
300,2014/6/4,2149.41,2149.45,2117.31,2128.27,418172.49,3560702.28,-1.0067
300,2014/6/5,2126.61,2150.93,2123.52,2150.6,364774.24,3305077.47,1.0491
300,2014/6/6,2149.21,2149.78,2123.98,2134.72,357380.58,3241559.95,-0.7387
300,2014/6/9,2128.23,2153.9,2126.67,2134.28,393110.6,3532673.21,-0.0204
300,2014/6/10,2138.67,2161.53,2132.45,2161.27,505079.02,4441614.12,1.2645
300,2014/6/11,2156.15,2163.61,2152.08,2160.77,425637.18,3731108.07,-0.0232
300,2014/6/12,2156.76,2160.99,2148.41,2153.41,430258.43,3725204.17,-0.3404
300,2014/6/13,2150.99,2183.65,2150.57,2176.24,592528.76,5176551.15,1.0603
300,2014/6/16,2176.44,2196.34,2174.28,2191.86,632968.75,5690429.84,0.7174
300,2014/6/17,2185.68,2185.68,2168.45,2169.67,499336.65,4624497.78,-1.012
300,2014/6/18,2169.25,2172.55,2158.5,2160.24,494638.97,4253809.55,-0.4349
300,2014/6/19,2161.43,2166.41,2119.5,2126.91,531626.45,4602974.49,-1.543
300,2014/6/20,2124.96,2137.03,2120.81,2136.73,423937.19,3542571.29,0.4618
300,2014/6/23,2137.93,2147.23,2132.45,2134.11,411792.58,3711242.88,-0.1226
300,2014/6/24,2131.69,2145.21,2130.29,2144.82,401643.56,3877850.53,0.5019
300,2014/6/25,2141.73,2141.73,2126.04,2133.37,376661,3380931.55,-0.5338
300,2014/6/26,2135.16,2151.11,2134.89,2149.08,443511.66,4060183.66,0.7362
300,2014/6/27,2146.37,2159.53,2138.93,2150.26,527228.96,4552567.39,0.055
300,2014/6/30,2152.31,2168.22,2152.31,2165.12,543041.88,5027757.08,0.6911
300,2014/7/1,2169.2,2171.15,2157.13,2164.56,533231,4993628.43,-0.0258
300,2014/7/2,2164,2171.51,2155.61,2170.87,596855.01,5327365.89,0.2914
300,2014/7/3,2169,2184.96,2164.84,2180.19,636906.9,5602493.93,0.4296
300,2014/7/4,2180.45,2183.8,2174.07,2178.7,528511.06,4799003.34,-0.0687
300,2014/7/7,2178.55,2186.2,2171.08,2176.29,502423.34,4766387.69,-0.1104
300,2014/7/8,2174.83,2180.78,2163.36,2180.47,507435.99,4601726.69,0.1923
300,2014/7/9,2178.14,2178.51,2148.26,2148.71,620220.46,5898024.84,-1.4567
300,2014/7/10,2146.6,2151.77,2139.52,2142.85,557324.97,5093166.89,-0.2729
300,2014/7/11,2136.32,2154.74,2134.8,2148.01,613742.74,5155182.56,0.2409
300,2014/7/14,2149.54,2171.9,2145.28,2171.76,661588.63,6046708.89,1.1056
300,2014/7/15,2170.09,2176.27,2165.21,2174.98,718156.94,6430487.51,0.1482
300,2014/7/16,2172.82,2183.25,2166.77,2170.87,815602.3,6112605.45,-0.1889
300,2014/7/17,2166.83,2166.93,2147.08,2157.07,594535.68,4635464.63,-0.6357
300,2014/7/18,2147.66,2176.33,2145.45,2164.14,654732.95,5375891.91,0.328
300,2014/7/21,2164.22,2171.94,2158.96,2166.3,541722.6,4773162.96,0.0994
300,2014/7/22,2162.44,2197.59,2162.24,2192.7,785425.83,6680611.44,1.2188
300,2014/7/23,2191.39,2210.28,2190.56,2197.83,842138.72,6917799.81,0.2342
300,2014/7/24,2199.83,2239.82,2199.83,2237.02,1194355.34,9996436.76,1.7828
300,2014/7/25,2243.07,2260.89,2239.07,2260.45,989728.38,8199456.01,1.0478
300,2014/7/28,2272.38,2331.47,2272.38,2323.9,1798693.33,14527742.43,2.8066
300,2014/7/29,2326.04,2342.77,2316.22,2331.37,1342696.41,11217654.63,0.3215
300,2014/7/30,2324.69,2339.04,2316.06,2322.01,1230228.32,10336230.89,-0.4014
300,2014/7/31,2321.97,2350.55,2316.59,2350.25,1109877.69,9313556.7,1.2162
300,2014/8/1,2341.23,2371.5,2328.97,2329.4,1263173.9,10612519.03,-0.8871
300,2014/8/4,2336.63,2375.62,2332.14,2375.62,1167137.54,10130188.83,1.9841
300,2014/8/5,2376.8,2380.77,2353.8,2369.35,1118617.89,9790697.12,-0.2638
300,2014/8/6,2358.21,2371.67,2334.33,2363.22,1163418.29,9668129.87,-0.2588
300,2014/8/7,2363.61,2369.2,2326.27,2327.46,1167292.1,9425445.4,-1.5134
300,2014/8/8,2329.18,2339.27,2319.29,2331.13,867396.94,7260566.61,0.158
300,2014/8/11,2338.01,2367,2337.01,2365.35,916011.71,8297390.04,1.4677
300,2014/8/12,2361.17,2361.17,2344.72,2357.05,918226.08,8297376.96,-0.3508
300,2014/8/13,2358.46,2370.51,2335.69,2358.9,1104477.89,9418526.65,0.0784
300,2014/8/14,2357.2,2363.18,2334.08,2335.95,979694.93,8425143.59,-0.9732
300,2014/8/15,2337.99,2366.9,2333.12,2360.64,935925.46,8188821.7,1.057
300,2014/8/18,2366.27,2379.8,2361.2,2374.56,1045095.54,9014890.99,0.59
300,2014/8/19,2378.89,2379.47,2358.97,2374.77,1158500.2,10274276,0.0087
300,2014/8/20,2371.65,2375.48,2360.84,2366.14,1012880.88,9137480.27,-0.3633
300,2014/8/21,2365.73,2367.46,2333.3,2354.24,1006902.11,9219206.33,-0.5028
300,2014/8/22,2352.32,2368.46,2350.99,2365.36,898239.38,8564246.38,0.4723
300,2014/8/25,2367.02,2367.61,2338.46,2342.86,973737.17,8518249.4,-0.9513
300,2014/8/26,2339.6,2350.39,2317.18,2324.09,938442.22,8313503.32,-0.8012
300,2014/8/27,2323.79,2336.74,2322.89,2327.6,676762.21,6244867.52,0.1507
300,2014/8/28,2328.06,2336.36,2309.64,2311.28,704906.55,6619596.69,-0.701
300,2014/8/29,2317.3,2338.77,2313.26,2338.29,632114.23,5835996.78,1.1686
300,2014/9/1,2340.93,2355.55,2338.53,2355.32,773208.7,7336224.06,0.7283
300,2014/9/2,2359.86,2387.66,2349.95,2386.46,1144367.33,10692579.01,1.3222
300,2014/9/3,2389.69,2414.26,2389.68,2408.84,1297342.04,12362918.94,0.9377
300,2014/9/4,2411.93,2427.3,2404.08,2426.22,1112722.98,10829470.32,0.7218
300,2014/9/5,2433.17,2450.63,2427.99,2449.26,1335517.64,12334932.01,0.9494
300,2014/9/9,2452.23,2454.89,2437.08,2445.22,1181943.44,10779521.35,-0.1647
300,2014/9/10,2435.59,2437.08,2422.65,2432.43,1091755.17,9747268.3,-0.5231
300,2014/9/11,2430.68,2461.47,2417.27,2423.45,1329825.83,12720338.17,-0.3691
300,2014/9/12,2418.75,2438.36,2412.62,2438.36,1091601.7,9662576.54,0.615
300,2014/9/15,2433,2439.25,2418.96,2437.19,1222471.59,11250769.04,-0.0479
300,2014/9/16,2440.34,2442.92,2386.98,2388.77,1867427.91,14725016.99,-1.9869
300,2014/9/17,2395.36,2405.37,2379.09,2401.33,1252690.28,9803947.01,0.5258
300,2014/9/18,2396.38,2414.95,2389.62,2408.66,1159263.76,9210533.2,0.3056
300,2014/9/19,2409.31,2430.15,2402.31,2425.21,1018135.77,8822103.87,0.687
300,2014/9/22,2419.33,2419.33,2374.11,2378.92,1022408.7,8895805.65,-1.9087
300,2014/9/23,2379.52,2402.48,2379.52,2399.46,840333.41,7546368.37,0.8635
300,2014/9/24,2391.42,2443.98,2387.07,2441.86,1427135.3,12038993.46,1.7671
300,2014/9/25,2453.42,2462.67,2429.59,2436.97,1386618.91,11961262.57,-0.2006
300,2014/9/26,2430.81,2439.65,2420.5,2437.2,1002994.94,8775737.79,0.0097
300,2014/9/29,2443.91,2453.67,2435.61,2447.8,1234017.27,11146377.98,0.4348
300,2014/9/30,2452.17,2454.89,2444.2,2450.99,1158042.29,10190655.88,0.1303
300,2014/10/8,2460.87,2478.38,2445.27,2478.38,1219536.04,11650010.78,1.1177
300,2014/10/9,2480.2,2488.11,2461.11,2481.96,1379239.2,12075262.84,0.1441
300,2014/10/10,2472.1,2482.14,2457.68,2466.79,1476343.07,12192497.3,-0.6111
300,2014/10/13,2457.41,2460.39,2430.55,2454.95,1315933.62,11278447.88,-0.4801
300,2014/10/14,2451.09,2467.9,2436.34,2446.56,1273937.05,10635664.31,-0.3415
300,2014/10/15,2444.54,2465.5,2431.19,2463.87,1358018.82,11483729.01,0.7076
300,2014/10/16,2448.97,2480.3,2441.82,2444.4,1581666.03,12834052.55,-0.7906
300,2014/10/17,2443.22,2456.11,2410.4,2441.73,1327599.88,11268562.55,-0.1089
300,2014/10/20,2448.45,2456.62,2441.9,2454.71,914354.01,8484360.49,0.5315
300,2014/10/21,2453.41,2459.26,2432.55,2433.39,962419.12,8662220.19,-0.8685
300,2014/10/22,2434.89,2447.47,2417.56,2418.64,886561.93,8225174.42,-0.6062
300,2014/10/23,2415.44,2424.66,2392.53,2395.94,1034918.39,8604545.28,-0.9388
300,2014/10/24,2397.85,2404.99,2385.73,2390.71,749748.69,6560122.52,-0.2183
300,2014/10/27,2377.54,2377.54,2361.68,2368.83,738624.47,6595648.08,-0.915
300,2014/10/28,2373.16,2416.77,2373.16,2416.65,1015230.55,9052990.31,2.0188
300,2014/10/29,2423.81,2461.27,2415.7,2451.38,1585840.62,13454172.36,1.4372
300,2014/10/30,2450.36,2474.38,2443.76,2468.93,1896263.53,13915735.8,0.7156
300,2014/10/31,2473.5,2512.19,2466.5,2508.33,2391724.12,18160461.7,1.5958
300,2014/11/3,2515.82,2524.17,2502.06,2512.55,2058012.28,15140683.51,0.1684
300,2014/11/4,2511.04,2517.46,2498.61,2513.17,2182470.05,15529188.26,0.0248
300,2014/11/5,2516.87,2519.4,2499.23,2503.45,1904918.62,14613089.51,-0.3869
300,2014/11/6,2505.17,2510.99,2482.98,2506.07,1496511.17,11883920.36,0.1046
300,2014/11/7,2508.77,2541.55,2489.42,2502.15,2087609.11,17686866.53,-0.1562
300,2014/11/10,2529.83,2565.73,2514.71,2565.73,2265997.35,18761256.92,2.5409
300,2014/11/11,2578.44,2602.37,2532.57,2558.61,3237116.56,26584050.98,-0.2774
300,2014/11/12,2545.4,2594.32,2539.6,2594.32,1846862.61,15784738.28,1.3955
300,2014/11/13,2597.39,2607.52,2567.46,2579.75,2198156.15,19298545.29,-0.5615
300,2014/11/14,2569.21,2581.93,2557.67,2581.09,1650499.65,14540993.39,0.0521
300,2014/11/17,2613.51,2614.09,2565.94,2567.1,1584780.95,14772464.51,-0.5421
300,2014/11/18,2565.27,2570.21,2534.93,2541.42,1429413.56,12424664.94,-1.0005
300,2014/11/19,2538.23,2550.5,2531.32,2537.22,1221469.74,11303172.19,-0.165
300,2014/11/20,2528.78,2545.47,2522.84,2537.1,1061498.64,9814553.87,-0.0049
300,2014/11/21,2537.54,2585.36,2530.03,2583.46,1510281.39,14375081.33,1.8271
300,2014/11/24,2614.16,2667.67,2602.94,2649.26,2798397.2,26497491.23,2.5471
300,2014/11/25,2650.09,2686.06,2643.84,2685.56,2226116.99,20687920.85,1.3703
300,2014/11/26,2695.26,2723.36,2690.31,2723.02,2439624.85,23933389.92,1.3948
300,2014/11/27,2737.03,2754.49,2718.7,2754.49,2654647.3,26116487.72,1.1558
300,2014/11/28,2753.93,2809.54,2740.37,2808.82,3753236.62,33025602.32,1.9724
300,2014/12/1,2825.61,2855.33,2808.65,2819.81,3654874.17,33883308.42,0.3914
300,2014/12/2,2807.34,2944.51,2804.29,2923.94,3614653.22,34118518.91,3.6927
300,2014/12/3,2936.12,3028.23,2912.25,2967.55,4661566.85,46485750.04,1.4914
300,2014/12/4,2975.4,3104.89,2968.88,3104.35,4268129.28,43387556.02,4.6099
300,2014/12/5,3143.97,3195.8,3011.94,3124.89,5248812.6,55436290.49,0.6615
300,2014/12/8,3108.27,3270.88,3075.7,3252.88,4844623.44,51577368.3,4.096
300,2014/12/9,3233.1,3387.83,3074.52,3106.91,6328745.67,70215009.92,-4.4873
300,2014/12/10,3120.21,3229.05,3058.19,3221.55,4250187.08,47730010.31,3.6896
300,2014/12/11,3185.16,3254.42,3158.44,3183.01,3670916.91,39294483.36,-1.1961
300,2014/12/12,3182.92,3239.45,3167.93,3193.23,3010653.25,33781743.7,0.3209
300,2014/12/15,3176.83,3226.22,3143.3,3217.23,2901938.34,32666804.08,0.7516
300,2014/12/16,3221.36,3303.4,3207.69,3303.4,3581238.47,42566572.92,2.6785
300,2014/12/17,3325.82,3368.19,3275.74,3360.6,4481407.7,52774893.8,1.7314
300,2014/12/18,3359.09,3393.71,3322.23,3345.93,3559702.07,41626044.89,-0.4366
300,2014/12/19,3345.63,3397.18,3280.92,3383.17,4112115.9,43551686.49,1.113
300,2014/12/22,3396.25,3455.21,3357.66,3394.48,5498016.71,53702110.18,0.3344
300,2014/12/23,3358.8,3431.78,3316.91,3324.92,3697360.93,37722777.41,-2.0491
300,2014/12/24,3332.15,3340.36,3188.5,3230.39,3174495.87,33947579.96,-2.8433
300,2014/12/25,3254.48,3335.78,3226.32,3335.42,3097995.47,33012893.99,3.2514
300,2014/12/26,3343.64,3453.34,3335.01,3445.84,3846141.24,43883842.71,3.3105
300,2014/12/29,3502.18,3524.28,3405.84,3455.46,4250150.37,50500450.84,0.2791
300,2014/12/30,3450.81,3491.83,3422.17,3457.55,3282338.73,39460777.24,0.0607
300,2014/12/31,3462.39,3542.34,3452.5,3533.71,3459347.6,40371088.81,2.2025
